,BugID,CommitDate,Summary
31361,IGNITE-858,Collect,NPE in GridDhtPartitionsExchangeFuture
31362,IGNITE-8583,Collect,"DataStorageMetricsMXBean.getOffHeapSize include checkpoint buffer size, this is not obvious"
31363,IGNITE-8587,Collect,High Contention in GridToStringBuilder.toStringImpl  
31364,IGNITE-8588,Collect,.NET: Serialization issue when derived type hides base type member
31365,IGNITE-8610,Collect,Searching checkpoint / WAL history for rebalancing is not properly working in case of local/global WAL disabling
31366,IGNITE-8619,Collect,Remote node could not start in ssh connection
31367,IGNITE-8626,Collect,CPP: Can not compile ODBC and thin client with OpenSSL 1.1
31368,IGNITE-8639,Collect,Query with a lot of nesting causes NPE in org.h2.util.StringUtils.indent
31369,IGNITE-864,Collect,Visorcmd: new version checker prints it s output in visorcmd command prompt
31370,IGNITE-8640,Collect,If first createCache fail - Ignite is freezing on next createCache
31371,IGNITE-8641,Collect,SpringDataExample should use example-ignite.xml config
31372,IGNITE-8643,Collect,Web console: Invalid chart width
31373,IGNITE-865,Collect,schema-import: generated CacheConfig file contains errors
31374,IGNITE-8650,Collect,ZookeeperDiscovery testClientReconnectMultinode is flaky in master
31375,IGNITE-8651,Collect,VisorTxTask fails then printing transactions having implicit single type.
31376,IGNITE-8657,Collect,Simultaneous start of bunch of client nodes may lead to some clients hangs
31377,IGNITE-8658,Collect,Add info message for complete partition exchange
31378,IGNITE-8659,Collect,Wrong FreeList usage in PendingTree may lead to page corruption.
31379,IGNITE-8661,Collect,WALItreater is not stopped if can not deserialize record 
31380,IGNITE-8673,Collect,Reconcile isClient* methods
31381,IGNITE-8682,Collect,Attempt to configure IGFS in persistent mode without specific data region ends with AssertionError
31382,IGNITE-8683,Collect,Tests fail after IGNITE-6639
31383,IGNITE-8684,Collect,"Partition state exchange during rebalance continues to keep sending state messages (single,full) in loop even if no changes in partition states"
31384,IGNITE-8685,Collect,Incorrect size for switch segment record 
31385,IGNITE-8690,Collect,Missed package-info for some packages
31386,IGNITE-8693,Collect,SQL JOIN between PARTITIONED and REPLICATED cache fails
31387,IGNITE-8696,Collect,control.sh utility does not show atomicity mode
31388,IGNITE-8697,Collect,Flink sink throws java.lang.IllegalArgumentException when running in flink cluster mode.
31389,IGNITE-8699,Collect,ZookeeperDiscoverySpiTest#testDisconnectOnServersLeft flaky fails (rarely)
31390,IGNITE-8701,Collect,"If Thin Client authentication is disabled on cluster, JDBC Thin Driver disallows supplying of login/password"
31391,IGNITE-8702,Collect,Crash in ODBC driver under Informatica connection checker on Linux
31392,IGNITE-8706,Collect,IgnitePdsDataRegionMetricsTest#testMemoryUsageMultipleNodes fails in master
31393,IGNITE-8707,Collect,DataStorageMetrics.getTotalAllocatedSize metric does not account reserved partition page header.
31394,IGNITE-8711,Collect,IgniteStandByClientReconnectToNewClusterTest#testInactiveClientReconnectToActiveCluster fails in master
31395,IGNITE-8712,Collect,[Test Failed] IgniteDataStructureUniqueNameTest#testUniqueNameMultithreaded fails sometimes in master.
31396,IGNITE-8719,Collect,Index left partially built if a node crashes during index create or rebuild
31397,IGNITE-8721,Collect,Third-party security is not integrated with JDBC and ODBC handlers (thin)
31398,IGNITE-8722,Collect,Issue in REST API 2.5
31399,IGNITE-8724,Collect,Skip logging 3-rd parameter while calling U.warn with initialized logger.
31400,IGNITE-8732,Collect,SQL: REPLICATED cache cannot be left-joined to PARTITIONED
31401,IGNITE-8735,Collect,Metastorage creates its own index partition
31402,IGNITE-8739,Collect,Implement WA for TCP communication related to hanging on descriptor reservation
31403,IGNITE-8744,Collect,Web console: Incorrect behavior of cluster activation control
31404,IGNITE-8746,Collect,EVT_CACHE_REBALANCE_PART_DATA_LOST event received twice on the coordinator node
31405,IGNITE-8751,Collect,Possible race on node segmentation.
31406,IGNITE-8752,Collect,Deadlock when registering binary metadata while holding topology read lock
31407,IGNITE-8754,Collect,Node outside of baseline does not start when service configured
31408,IGNITE-8755,Collect,NegativeArraySizeException when trying to serialize in GridClientOptimizedMarshaller humongous object
31409,IGNITE-8757,Collect,idle_verify utility doesn t show both update counter and hash conflicts
31410,IGNITE-8758,Collect,Web console: Broken UI under Firefox in case of long user name
31411,IGNITE-8763,Collect,java.nio.file.AccessDeniedException is not handled with default failure handler
31412,IGNITE-8764,Collect,Informatica can not connect to a cluster using ODBC driver on Windows
31413,IGNITE-8765,Collect,SQL event is not fired when query is reduced to local form
31414,IGNITE-8768,Collect,JVM crash in PDS1 suite in master branch
31415,IGNITE-8769,Collect,JVM crash in Basic1 suite in master branch on TC
31416,IGNITE-8770,Collect,OutOfMemory in Queries1 suite in master branch on TC
31417,IGNITE-8772,Collect,WebSessionFilter does not work with jetty 9.4 anymore
31418,IGNITE-8774,Collect,Daemon moves cluster to compatibility mode when joins
31419,IGNITE-8776,Collect,Eviction policy MBeans are never registered if evictionPolicyFactory is used
31420,IGNITE-8778,Collect,Cache tests fail due short timeout
31421,IGNITE-8780,Collect,File I/O operations must be retried if buffer hasn t read/written completely
31422,IGNITE-8783,Collect,Failover tests periodically cause hanging of the whole Data Structures suite on TC
31423,IGNITE-8791,Collect,Missed updateCounter in WAL DataRecord when commit transaction from primary to backup
31424,IGNITE-8797,Collect,Error during writeCheckpointEntry is not passed to failure handler during checkpoint finish
31425,IGNITE-8799,Collect,Web agent hides connection exceptions
31426,IGNITE-8806,Collect,SQL: NPE in GridH2ProxyIndex when trying to access lookup batch
31427,IGNITE-882,Collect,Node can join twice with the same ID
31428,IGNITE-8827,Collect,Disable WAL during apply updates on recovery
31429,IGNITE-8829,Collect,Some configuration properties of TcpCommunicationSpi does not annotated appropriately
31430,IGNITE-8831,Collect,MarshallerMappingFileStore: Incorrect locks on files
31431,IGNITE-8838,Collect,Query cursor is open after INSERT call 
31432,IGNITE-8841,Collect,MVCC TX: Read transactions remap when coordinator fails.
31433,IGNITE-8842,Collect,Web console: Wrong start screen on start of demo mode
31434,IGNITE-8855,Collect,Client nodes make a lot of attempts to join topology if EXCHANGE_HISTORY is significantly smaller than number of clients
31435,IGNITE-8857,Collect,ZookeeperClusterNode class instances sneak into BaselineTopology when non-empty user attributes are defined
31436,IGNITE-8858,Collect,Client node may not stop
31437,IGNITE-8860,Collect,IgniteDiscoveryThread marker interface should be restored on RingMessageWorker class
31438,IGNITE-8863,Collect,Tx rollback can cause remote tx hang
31439,IGNITE-8868,Collect,IgniteOptimizationDateFuncSpec not included in IgniteDataFrameSuite
31440,IGNITE-8869,Collect,PartitionsExchangeOnDiscoveryHistoryOverflowTest hangs on TeamCity
31441,IGNITE-8879,Collect,Blinking baseline node sometimes unable to connect to cluster
31442,IGNITE-8884,Collect,.NET: CachePartialUpdateException: failed to update keys (using Cache.PutAsync)
31443,IGNITE-8886,Collect,Simultaneous using of BinaryWriter и BinaryRawWriter leads to BinaryObjectException and OOM
31444,IGNITE-8888,Collect,Possible data loss during starting of the nodes with empty pds
31445,IGNITE-8892,Collect,Iterating over large dataset via ScanQuery can fails with OOME.
31446,IGNITE-8896,Collect,Wrong javadoc for TcpCommunicationSpi.setSlowClientQueueLimit()
31447,IGNITE-8897,Collect,Node with longer BaselineHistory joining the cluster causes cluster stopping
31448,IGNITE-8899,Collect,IgniteJdbcDriver directly create JavaLogger in static context
31449,IGNITE-8900,Collect,SqlFieldsQuery provides incorrect result when item size exceeds page size
31450,IGNITE-8902,Collect,GridDhtTxRemote sometimes not rolled back in one phase commit scenario.
31451,IGNITE-8904,Collect,Add rebalanceThreadPoolSize to nodes configuration consistency check
31452,IGNITE-8905,Collect,Incorrect assertion in GridDhtPartitionsExchangeFuture
31453,IGNITE-891,Collect,Allow several cache stores in cross-cache transaction
31454,IGNITE-8910,Collect,PagesList.takeEmptyPage may fail with AssertionError: type = 1
31455,IGNITE-8911,Collect,While cache is restarting it s possible to start new cache with this name
31456,IGNITE-8912,Collect,PartitionLossPolicy.READ_ONLY_SAFE does not detect partition loss 
31457,IGNITE-8915,Collect,NPE during executing local SqlQuery from client node
31458,IGNITE-8919,Collect,Wrong documentation of exec methods in StartNodeCallableImpl class
31459,IGNITE-8920,Collect,Node should be failed when during tx finish indices are corrupted.
31460,IGNITE-8922,Collect,Discovery message delivery guarantee can be violated
31461,IGNITE-8926,Collect,Deadlock in meta data registration
31462,IGNITE-8927,Collect,Hangs when executing an SQL query when there are LOST partitions
31463,IGNITE-8929,Collect,WAL should not disable for the group if none a partition is not assigned to a local node
31464,IGNITE-8930,Collect,ODBC: Cursors are not closed when used through Go
31465,IGNITE-8938,Collect,file-decompressor thread termination should be handled with Failure handler
31466,IGNITE-8939,Collect,Transaction string reprsentation unhandled exception
31467,IGNITE-8942,Collect,In some cases grid cannot be deactivated because of hanging CQ internal cleanup.
31468,IGNITE-8945,Collect,Stored cache data files corruption when node stops abruptly.
31469,IGNITE-8946,Collect,AssertionError can occur during release of WAL history that was reserved for historical rebalance
31470,IGNITE-8950,Collect,Need to have more informative output info while database files check operation.
31471,IGNITE-8955,Collect,Checkpoint can t get write lock if massive eviction on node start started
31472,IGNITE-8956,Collect,Javadoc build failure: Warnings:core/src/main/java/org/apache/ignite/internal/processors/cache/WalStateManager.java:1271: warning - @inheritDoc used but check() does not override or implement any method.
31473,IGNITE-8957,Collect,testFailGetLock() constantly fails. Last entry checkpoint history can be empty
31474,IGNITE-8962,Collect,Web console: Failed to load blob on configuration pages
31475,IGNITE-8968,Collect,"Failed to shutdown node due to ""Error saving backup value"""
31476,IGNITE-8971,Collect,GridRestProcessor should propagate error message
31477,IGNITE-8975,Collect,Invalid initialization of compressed archived WAL segment when WAL compression is switched off.
31478,IGNITE-8987,Collect,Ignite hangs during getting of atomic structure after autoactivation
31479,IGNITE-8988,Collect,Web console: error in Readme.txt of generated project
31480,IGNITE-8989,Collect,Web console: incorrect initial state of some checkboxes on Client Connector Configuration panel
31481,IGNITE-8990,Collect,Web console: unexpected  Unsaved changes  warning
31482,IGNITE-8992,Collect,Wrong log when LongJVMPauseDetector stops the worker thread
31483,IGNITE-8995,Collect,FailureHandler executed on error in ScanQuery s IgniteBiPredicate
31484,IGNITE-8999,Collect,WebConsole should correct parsing trace error messages introduced by #8971
31485,IGNITE-90,Collect,Change start logo message from gridgain to ignite
31486,IGNITE-9002,Collect,CPP Thin: Crash when used with dynamic cache without configuration
31487,IGNITE-9009,Collect,Local continuous query listeners may be called on partition reassignment
31488,IGNITE-9012,Collect,Test IgniteServiceReassignmentTest.testZombieAssignmentsCleanup fails 
31489,IGNITE-9013,Collect,Node stop hangs if there was cache activities in Service Processor
31490,IGNITE-9018,Collect,PDS1 TC configuration hangs periodically
31491,IGNITE-9022,Collect,[ML] Implement class labels mapping for SVM binary classifier
31492,IGNITE-9025,Collect,"""PDS 1"" TC configuration could hang because of SegmentedRingByteBufferTest"
31493,IGNITE-9031,Collect,SpringCacheManager throws AssertionError during Spring initialization
31494,IGNITE-9038,Collect,Node join serialization defaults
31495,IGNITE-9039,Collect,AssertionError on cache stop
31496,IGNITE-9040,Collect,StopNodeFailureHandler is not able to stop node correctly on node segmentation
31497,IGNITE-9041,Collect,AssertionError in TcpCommunicationSpi
31498,IGNITE-9042,Collect,Transaction with small timeout may lead to inconsistent partition state
31499,IGNITE-9043,Collect,Collections cannot be assigned to fields of type Object in BinaryObject
31500,IGNITE-9050,Collect,WALIterator should throw an exception if iterator stopped in the WAL archive but not in WAL work
31501,IGNITE-9053,Collect,testReentrantLockConstantTopologyChangeNonFailoverSafe can hang in case of broken tx
31502,IGNITE-9054,Collect,ScanQuery responses are serialized with Optimized Marshaller
31503,IGNITE-9055,Collect,[ML] SVM throws NPE in case of empty partitions
31504,IGNITE-9059,Collect,"Extra "" await"" in loader service in WC front-end"
31505,IGNITE-9063,Collect,Wrong Data Frame parition order
31506,IGNITE-9069,Collect,Hadoop and IGFS TC configurations fail with exit code = 130
31507,IGNITE-9074,Collect,ODBC: Wrong error message on handshake failure
31508,IGNITE-9080,Collect,Activate | Deactivate Cluster is killed by Linux OOM killer
31509,IGNITE-9082,Collect,Throwing checked exception during tx commit without node stopping leads to data corruption
31510,IGNITE-9083,Collect,Compute (Affinity Run) TC configuration timeouts because of infinite socket operation
31511,IGNITE-9084,Collect,Trash in WAL after node stop may affect WAL rebalance
31512,IGNITE-9093,Collect,IgniteDbPutGetWithCacheStoreTest.testReadThrough fails every time when run on master
31513,IGNITE-9101,Collect,Fix configuration e2e tests
31514,IGNITE-9103,Collect,Select menu component doesn t strip html entities.
31515,IGNITE-9114,Collect,Fail fast in org.apache.ignite.internal.processors.query.h2.twostep.GridReduceQueryExecutor#query
31516,IGNITE-9120,Collect,Metadata writer does not propagate error to failure handler
31517,IGNITE-9127,Collect,ZooKeeper (Discovery) 1 suite hang.
31518,IGNITE-9129,Collect,P2P class deployment is failed when using ZK discovery
31519,IGNITE-9130,Collect,ZookeeperDiscoverySpiTest#testDuplicatedNodeId fails
31520,IGNITE-9133,Collect,MVCC: Proper empty DHT transactions handling.
31521,IGNITE-9134,Collect,ZookeeperDiscoverySpiTest#testLargeUserAttribute3 fails with OOME
31522,IGNITE-9136,Collect,Web console: hidedisable cluster activation switcher if cluster has no persistent configuration
31523,IGNITE-9137,Collect,Web console: UI of  select node  modal a little bit broken
31524,IGNITE-9139,Collect,Web console: item from dropdown cannot be selected
31525,IGNITE-9147,Collect,Race between tx async rollback and lock mapping on near node can produce hanging primary tx
31526,IGNITE-9151,Collect,Web console: incorrect caches list in  Import from DB  modal
31527,IGNITE-9154,Collect,Incorrect new version is used during conflict resolution in ATOMIC cache
31528,IGNITE-9155,Collect,Exception during cluster state change terminates ExchangeWorker
31529,IGNITE-9157,Collect,Optimize memory usage of data regions in tests
31530,IGNITE-9159,Collect,Basic 2 TC and Cache 2 configurations are halted by failure handler
31531,IGNITE-9162,Collect,Query returns ICE: org.h2.table.TableView cannot be cast
31532,IGNITE-9163,Collect,Web console: incorrect cluster state for clusters of version 1.x
31533,IGNITE-9169,Collect,Cache (Deadlock Detection) suite hangs
31534,IGNITE-9176,Collect,Web console: show authorization exception if user hasn t permission to activate a cluster
31535,IGNITE-9178,Collect,Partition lost event are not triggered if multiple nodes left cluster
31536,IGNITE-9180,Collect,IgniteSparkSession Should Copy State on cloneSession()
31537,IGNITE-9183,Collect,"Proper handling UUID columns, that are added by DDL."
31538,IGNITE-9188,Collect,Unexpected eviction leading to data loss in a scenario with stopping/restarting nodes during rebalancing
31539,IGNITE-9193,Collect,ML TF Integration: Python process still running after node sigkill shutdown
31540,IGNITE-9196,Collect,SQL: Memory leak in MapNodeResults
31541,IGNITE-9197,Collect,Java thin client querying empty table results in NoSuchElementException
31542,IGNITE-920,Collect,Invalid DHT version is used for near cache on lock request
31543,IGNITE-9209,Collect,GridDistributedTxMapping.toString() returns broken string
31544,IGNITE-9213,Collect,"CacheLockReleaseNodeLeaveTest.testLockTopologyChange hangs sometimes, leading to TC timeout"
31545,IGNITE-9225,Collect,Cache 7 (With Persistence) configuration halted by failure handler.
31546,IGNITE-9227,Collect,CacheExchangeMergeTest.testStartCacheOnJoinAndCoordinatorFailed1() hangs sometimes
31547,IGNITE-9231,Collect,onMarkDirty improvement throttle implementation.
31548,IGNITE-9235,Collect,Transitivity violation in GridMergeIndex Comparator
31549,IGNITE-9236,Collect,Handshake timeout never completes in some tests (GridCacheReplicatedFailoverSelfTest in particular)
31550,IGNITE-9244,Collect,"Partition eviction may use all threads in sys pool, it leads to hangs send a message via sys pool "
31551,IGNITE-9256,Collect,SQL: make sure that fetched results are cleared from iterator when last element is fetched
31552,IGNITE-9258,Collect,NodeJS - Fail to handle more than one client in the same app
31553,IGNITE-9259,Collect,Wrong log message in IgniteKernal#ackMemoryConfiguration
31554,IGNITE-9260,Collect,StandaloneWalRecordsIterator broken on WalSegmentTailReachedException not in work dir
31555,IGNITE-9262,Collect,Web console: missed generation of query entities for imported domain modelss
31556,IGNITE-9263,Collect,Extra batch param usage in GridCacheAdapter removeAll.
31557,IGNITE-9264,Collect,Lost partitions raised twice if node left during previous exchange
31558,IGNITE-9267,Collect,Deadlock between unsuccessful client reconnecting and stopping.
31559,IGNITE-9273,Collect,Logical records are not WAL-logged for LOCAL caches
31560,IGNITE-9278,Collect,ML TF integration: Can t find free ports in range
31561,IGNITE-928,Collect,Array out of bounds in IgniteUtils.filterReachable
31562,IGNITE-9290,Collect,Make remove explicit locks async when node left.
31563,IGNITE-9292,Collect,MVCC SQL: Unexpected state exception when updating backup
31564,IGNITE-9296,Collect, Stopping node by Failure Handler hangs up in IgniteWalFlushBackgroundSelfTest
31565,IGNITE-9298,Collect,control.sh does not support SSL (org.apache.ignite.internal.commandline.CommandHandler)
31566,IGNITE-9302,Collect,Java Thin Clients TC configuration hangs because of no timeout on tests
31567,IGNITE-9303,Collect,PageSnapshot can contain wrong pageId tag when not dirty page is recycling
31568,IGNITE-9307,Collect,Node is hang when it was stopping during eviction
31569,IGNITE-9308,Collect,Add baseline topology command to REST API 
31570,IGNITE-9311,Collect,Add missing @Override annotation
31571,IGNITE-9312,Collect,Remove unnecessary @SuppressWarnings annotation
31572,IGNITE-9313,Collect, ML TF integration: killed user script or chief processes didn t restart workers
31573,IGNITE-9315,Collect,Eviction meta from near cache may appear in DHT entries
31574,IGNITE-933,Collect,GridFailFastNodeFailureDetectionSelfTest.testFailFast fails periodically
31575,IGNITE-9330,Collect,Multiple CacheMetricsManageTest tests are failing
31576,IGNITE-9335,Collect,IgniteOffheapReadWriteLockSelfTest.testTagIdUpdateContinuous() sometimes hangs on a barrier
31577,IGNITE-9336,Collect,[ML] ANN/SVM Trainer tests produce unpredictable results due to random data generation
31578,IGNITE-9338,Collect,ML TF integration: tf cluster can t connect after killing first node with default port 10800
31579,IGNITE-9342,Collect,The same SQL request with multiple statements produces different result
31580,IGNITE-9350,Collect,Web Console backend should not fail if null received via web sockets
31581,IGNITE-9367,Collect,CPP: ODBC client crashes after executing query with closed connection
31582,IGNITE-9368,Collect,Web console: Double confirmation of unsaved changes.
31583,IGNITE-9370,Collect,Web console: Failed to open demo for Queries page.
31584,IGNITE-9371,Collect,Web console: Failed to open Activity details dialog.
31585,IGNITE-9373,Collect,MVCC tests fail
31586,IGNITE-9379,Collect,Ignite node hangs after OOM in a thread from thin client thread pool
31587,IGNITE-9381,Collect,p2p does not undeploy ScanQuery IgniteBiPredicate filter on client node disconnect
31588,IGNITE-9382,Collect,Node.js fails to process large payloads
31589,IGNITE-9384,Collect,Transaction state PREPARED may be set too early or too late
31590,IGNITE-9388,Collect,mesos IgniteProvider tries to access obolete ignite.run or download from slow archive
31591,IGNITE-9389,Collect,Concurrent Cache#close and put/get operations lead to a deadlock
31592,IGNITE-9393,Collect,[ML] KMeans fails on complex data in cache
31593,IGNITE-9394,Collect,MVCC: pds corrupted after grid restart.
31594,IGNITE-9398,Collect,Reduce time on processing CustomDiscoveryMessage by discovery message worker
31595,IGNITE-9401,Collect,Newly added testRollbackOnTopologyLockPessimistic has a  race which leads to suite hang.
31596,IGNITE-9409,Collect,yarn IgniteProvider uses an obsolete URL for a version check
31597,IGNITE-941,Collect,Need to add read-only mode for transactional cache
31598,IGNITE-9418,Collect,Avoid initialize file page store manager for caches during PME synchronously
31599,IGNITE-9421,Collect,ML Examples: LogisticRegressionSGDTrainerExample example result not correct
31600,IGNITE-9422,Collect,All client node fails with ZKDiscovery enabled.
31601,IGNITE-9425,Collect,NPE on index rebuild
31602,IGNITE-9438,Collect,StandaloneWalRecordsIterator file descriptors leak
31603,IGNITE-944,Collect,HTTP REST log command doesn t work
31604,IGNITE-9442,Collect,Collocated IgniteSet#close is not working on non-affinity node.
31605,IGNITE-9445,Collect,Use valid tag for page write unlock while reading cold page from disk.
31606,IGNITE-9446,Collect,MVCC: Races in Vacuum worker on cache stop.
31607,IGNITE-9447,Collect,Benchmarks hangs intemittently due to distributed race condition.
31608,IGNITE-945,Collect,HTTP REST prepend/append commands failed
31609,IGNITE-9454,Collect,SecurityPermissionSetBuilder fails to append system permission CACHE_CREATE
31610,IGNITE-9455,Collect,Total allocated size memory metric is always zero for metastore data region.
31611,IGNITE-946,Collect,Need to expose versioned cache entry to public API
31612,IGNITE-9470,Collect,MVCC TX: Mvcc transactions should throw proper exception.
31613,IGNITE-9472,Collect,REST API has no permission checks for cluster activation/deactivation
31614,IGNITE-9474,Collect,Ignite does not eagerly remove expired cache entries
31615,IGNITE-9475,Collect,Closures that has been created on client does not provide real class name to TASK_* permissions
31616,IGNITE-9479,Collect,Spontaneous rebalance may be triggered after a cache start
31617,IGNITE-9483,Collect,JDBC/ODBC thin drivers protocol versions compatibility
31618,IGNITE-9488,Collect,GridSpringCacheManagerMultiJvmSelfTest#testSyncCache test hangs
31619,IGNITE-9493,Collect,Communication error resolver shouldn t be invoked if connection with client breaks unexpectedly
31620,IGNITE-9516,Collect,Vaccum cannot complete after rebalance
31621,IGNITE-9518,Collect,getPagesFillFactor returns NaN for empty region
31622,IGNITE-9528,Collect,Web Console: PageConfigure service incorrectly process error
31623,IGNITE-9531,Collect,ZookeeperDiscovery testClientReconnect is flaky in master
31624,IGNITE-9535,Collect,ClientChangeGlobalStateComputeRequest is missing @GridInternal annotation
31625,IGNITE-9545,Collect,"IgniteProjectionStartStopRestartSelfTest: misleading javadocs, required conditions are not described, inconvenient to configure locally"
31626,IGNITE-9550,Collect,Get operation returns null for a lost partition with READ_SAFE policy
31627,IGNITE-9555,Collect,Web Console can stop due to an unexpected message via web sockets
31628,IGNITE-9556,Collect,Web console: Babel 7 rc.2 compatibility issues
31629,IGNITE-9557,Collect,Assert exception on explain of any update query.
31630,IGNITE-9562,Collect,Destroyed cache that resurrected on an old offline node breaks PME
31631,IGNITE-9566,Collect,Web  console: Make possible execute Explain by selected part of the query
31632,IGNITE-9567,Collect,Updated VisorMemoryMetrics and VisorPersistenceMetrics with new metrics from DataStorageMetrics and DataRegionMetrics
31633,IGNITE-9572,Collect,Web console: broken in Edge 17
31634,IGNITE-9573,Collect,ZookeeperDiscoverySpiSaslFailedAuthTest fails after added to suite
31635,IGNITE-958,Collect,IGNITE-218: IGFS part
31636,IGNITE-9580,Collect,Fix exit code 137 in Query 1 Suite
31637,IGNITE-9585,Collect,Error message sometimes refers nonexisting log file when remote node fails to start
31638,IGNITE-9589,Collect,GridTcpCommunicationSpiConfigSelfTest.testLocalPortRange is flaky in master
31639,IGNITE-9593,Collect,Spark Optimization fails to optimize statements
31640,IGNITE-9594,Collect,Regression in release build for ignite-zookeeper module
31641,IGNITE-9597,Collect, size() == 0  replaceable with  isEmpty()  according inspections profile
31642,IGNITE-9598,Collect,Error in console if user goes away from queries
31643,IGNITE-96,Collect,Need To remove all extra methods from cache entry according to JCache spec
31644,IGNITE-9606,Collect,JDBC getPrimaryKeys() returns wrong value for COLUMN_NAME
31645,IGNITE-9608,Collect,Fix buttons on start demo
31646,IGNITE-9620,Collect,MVCC: select  throwing `Transaction is already completed` exception after mvcc missmatch
31647,IGNITE-9621,Collect,MVCC: sqlline warning that transactions are not supported
31648,IGNITE-9622,Collect,MVCC Cache API: prohibit non PESSIMISTIC REPEATABLE_READ transactions
31649,IGNITE-9624,Collect,Refine CacheAtomicityMode.TRANSACTIONAL_SNAPSHOT javadoc
31650,IGNITE-9625,Collect,ML: Can t build ignite binaries because java doc exception
31651,IGNITE-9627,Collect,TcpCommunicationSpiSkipMessageSendTest.testClientSegmented is flaky in master
31652,IGNITE-9629,Collect,JDBCv2: JdbcResultSet must support types conversions
31653,IGNITE-9631,Collect,Timeouts in ZookeeperDIscoverySpi test suite
31654,IGNITE-9638,Collect,".NET: JVM keeps track of CLR Threads, even when they are finished "
31655,IGNITE-9652,Collect,Fix `Missorted modifiers  according inspections profile`
31656,IGNITE-9654,Collect,Test testJoinQueryUnstableTopology is flaky in master
31657,IGNITE-9657,Collect,socket leak in TcpDiscoverySpi
31658,IGNITE-9663,Collect,MVCC: Data node failure can cause TX hanging.
31659,IGNITE-9673,Collect,Timeout in Java Client suite.
31660,IGNITE-9675,Collect,Deadlock on Ignite:active() and stopping grid simultaneously calling
31661,IGNITE-9691,Collect,AuthenticationProcessorNodeRestartTest.testConcurrentAuthorize uses outdated assumption about exception message
31662,IGNITE-9700,Collect,Remove configurable values from mesos pom.xml
31663,IGNITE-9710,Collect,Ignite watchdog service handles longrunning cache creation
31664,IGNITE-9713,Collect,[ML] Fix JavaDocs in ML Prerpocessing package
31665,IGNITE-9717,Collect,[ML] Add setters methods to Logistic Regression and fix examples/tests
31666,IGNITE-9718,Collect,[ML] Incorrect JavaDoc in RandomForest
31667,IGNITE-9721,Collect,NPE in IgniteAuthenticationProcessor$RefreshUsersStorageWorker.body
31668,IGNITE-9722,Collect,MVCC: Test CacheMvccTransactionTest.testMvccCoordinatorChangeSimple fails.
31669,IGNITE-9723,Collect,Critial section should be wrapped correctly for GridCacheDatabaseSharedManager
31670,IGNITE-9724,Collect,MVCC SQL: Test CacheMvccSelectForUpdateQueryAbstractTest.testSelectForUpdateDistributed hangs sporadically.
31671,IGNITE-9726,Collect,GridCacheAbstractFailoverSelfTest may lock all suite on put/remove cache operations
31672,IGNITE-9731,Collect,NPE is possible during WAL flushing
31673,IGNITE-9736,Collect,Public interface DiscoverySpiListener.onDiscovery returns private API class
31674,IGNITE-9737,Collect,Ignite WatchDog service should be configurable
31675,IGNITE-9738,Collect,Client node can suddenly fail on start
31676,IGNITE-9739,Collect,Critical exception in transaction processing in case we have nodes out of baseline and non-persisted cache
31677,IGNITE-9741,Collect,SegmentArchivedStorage and SegmentCompressStorage remain `interrupted` after de-activation occurs before activation
31678,IGNITE-9744,Collect,Fix SYSTEM_WORKER_TERMINATION detection in general case
31679,IGNITE-9748,Collect,Web console: Add possibility to configure distributed MVCC
31680,IGNITE-9749,Collect,MVCC: Assertion error in JdbcThinTransactionsServerAutoCommitComplexSelfTest leading to JDBC MVCC suite hang
31681,IGNITE-9753,Collect,Control.sh validate index work long and with errors
31682,IGNITE-9754,Collect,Increase timeout waiting for commitLatch in test TxRollbackAsyncWithPersistenceTest.testRollbackOnTopologyLockPessimistic
31683,IGNITE-9755,Collect,PutAllSyncFailover test fail
31684,IGNITE-9756,Collect,[Test Failed] IgniteCacheIncrementTxTest.testIncrementTxTopologyChange2 fails sometimes in master.
31685,IGNITE-9760,Collect,NPE is possible during WAL flushing for FSYNC mode
31686,IGNITE-9761,Collect,Deadlock SegmentArchivedStorage <-> SegmentLockStorage
31687,IGNITE-9774,Collect,CacheMvccTransactionsTest.testPutAllGetAll_ClientServer_Backups1_Restart_Scan hangs
31688,IGNITE-9776,Collect,FsyncModeFileWriteAheadLogManager can block forever in log() call
31689,IGNITE-9783,Collect,MVCC: Track all nodes participating in transaction
31690,IGNITE-9784,Collect,Performance drop on sql yardstick benchmarks
31691,IGNITE-9788,Collect,ML: IgniteDataset op is not loaded in TensorFlow worker
31692,IGNITE-9790,Collect,Assertion error on full messages merge after coordinator failover
31693,IGNITE-9792,Collect,Setting system property IGNITE_MBEANS_DISABLED to true lead to NPE.
31694,IGNITE-9794,Collect,Registration of a binary type with POJO field under topology lock leads to UnregisteredBinaryTypeException
31695,IGNITE-9795,Collect,Web Agent: Improve information message in case REST command failed on cluster
31696,IGNITE-9796,Collect,NPE if you call array() method on empty GridLongList
31697,IGNITE-9802,Collect,Test TcpCommunicationSpiFaultyClientTest.testNotAcceptedConnection is flaky in master
31698,IGNITE-9814,Collect,JDK11: HadoopClassLoader#nativeLibraries fails because has invalid assumption for ClassLoader type
31699,IGNITE-9818,Collect,Fix javadoc for annotation AffinityKeyMapped which cannot be applied to a method anymore
31700,IGNITE-9821,Collect,IgnitePdsCacheConfigurationFileConsistencyCheckTest is flaky in master
31701,IGNITE-9822,Collect,Correct WAL archiver termination is incorrectly reported as critical thread termination
